,categoria,titulo,contenido,tags
32,Nacional,Coronavirus: Anuncian cambios en cuarentena y adelantan toque de queda en Magallanes,"Este jueves, el Ministerio de Saludinformó cambios respecto a las medidas de confinamiento para distintas comunas del país, en el marco del Plan Paso a Paso, implementado para mantener el control y evitar una nueva propagación del coronavirus en el país.Entre las medidas decretadas, se anunció que apartir de este viernes 2 de octubre se adelanta el toque de queda en la región de Magallanes. Comenzará a las 20:00 horas.Comunas que avanzan a Transición (sábado 3 de octubre)Alto HospicioIquiqueCopiapóTierra AmarillaOvalleCaleraPaineRencaSanta CruzTenoMauleChillánChillán ViejoAngolRenaicoTemucoPadre las CasasVillarricaLautaroGalvarinoNueva ImperialVictoriaCuncoCholCholRío BuenoCorralValdiviaPaillacoComunas que avanzan a Preparación (lunes 5 de octubre)TocopillaHuechurabaQuinta NormalMaria PintoCuracavíColinaEl BosqueRecoletaCerrillosComunas que retroceden a Cuarentena (sábado 3 de octubre)CoihuecoOsornoFrutillarSan Juan de la CostaRío NegroLoncocheCarahuePuerto SaavedraCordones sanitariosLa subsecretaria de Prevención del Delito, Katherine Martorell, anunció además que, de cara al feriado del próximo lunes 12 de octubre, se adoptarán medidas especiales en cuanto al desplazamiento.En esta línea, la autoridad informó que se establecerán cordones sanitarios, desde el viernes 9 de octubre a las 18:00 horas, hasta el lunes 12 a las 00:00 horas, en las siguientes zonas:Gran ValparaísoGran ConcepciónTemuco/Padre las CasasRegión MetropolitanaDebido a lo anterior, el permiso interregional que ya se encuentra en vigencia no podrá utilizarse durante esos días, independiente de la fase en que se encuentre la comuna de residencia o de destino.Comunas en cuarentena (Fase 1)Alto HospicioAricaCalamaCaleraChiguayanteChillánChillán ViejoConcepciónCopiapóCoronelEl BosqueHualpénHualquiIndependenciaIquiqueLongaví (zona urbana)LotaMolinaOvallePainePencoPorvenirPudahuelPuerto MonttPuerto NatalesPunta ArenasQuillotaRencaSan ClementeSan Pedro de la PazSan VicenteSanta CruzTalcahuanoTierra AmarillaToméVallenarValparaisoViña del MarCuranilahueLos ÁlamosLebuLicanténMaullín (zona urbana)PichideguaErcillaLonquimayTeodoro SchmidtCoyhaiqueComunas en Transición (Fase 2)Isla de MaipoQuilicuraSan BernardoColinaCuracavíCuricóEstación CentralGranerosLa ReinaLampaLo BarnecheaMachalíMaría PintoMelipillaPadre HurtadoPeñaflorPeñalolénRancaguaSan AntonioSantiagoTiltilTocopillaRecoletaLa CisternaLa GranjaSan MiguelSan RamónSan JoaquínPudahuelIndependenciaEl BosqueCalamaQuillotaSan FernandoTalca (zona urbana)PanguipulliLancoPozo AlmonteAntofagastaMejillonesLa serenaCoquimboLa CruzLinaresComunas en etapa de Preparación (Fase 3)ProvidenciaÑuñoaLas CondesVitacuraSan José de MaipoAlhuéPirquePaineSan PedroSan FelipeLos AndesTil TilCalera de TangoTalaganteLo BarnecheaEstación CentralPeñalolénPadre HurtadoPedro Aguirre CerdaLampaIsla de MaipoSantiagoQuilicuraRevisa en qué fase está tu comuna- Ingresa aquí para buscar tu comuna- Ingresa aquí para ver el mapaTodo sobre el coronavirus en Chile","['Coronavirus en Chile', 'Plan Paso a Paso']"
33,Nacional,Coronavirus: Minsal reporta 1.760 casos nuevos y mantiene preocupación por regiones del sur,"El ministerio de Salud entregó este jueves un nuevo balance respecto al estado de avance delcoronavirusen nuestro país, confirmando un total de 12.822fallecidos y 464.750 contagiadoshasta las 21:00 horas del miércoles.El secretario de Estado, Enrique Paris, manifestó en esta oportunidad su preocupación por las regiones que se encuentran al sur del país.Balance por coronavirusRespecto a los fallecidos, se registraron 81nuevos decesosa nivel nacional, según información entregada por el Departamento de Estadísticas e Información de Salud (DEIS).Además, se reportó un total de 1.760nuevos contagios, de los cuales 1.198 corresponden a personas con síntomas y 511 asintomáticos mientras que 51 no han sido notificados.En relación a las personas recuperadas, hay un total de 438.148 y 13.780 casos activos.Red hospitalaria y exámenes PCREl subsecretario de Redes Asistenciales, Arturo Zúñiga, informó que actualmente hay 849 pacientes en ventilación mecánica y 121 de ellos se encuentra en estado crítico.""La cifra de ventiladores mecánicos disponibles es de 495 distribuidos a lo largo de nuestro país"", detalló.Además, se realizaron 33.533 exámenes PCR, totalizando 3.355.848 desde el inicio de la pandemia.En cuanto a las residencias sanitarias, se indicó que hay 155 disponibles a nivel nacional.Preocupación por regiones del surEn cuanto al estado de la pandemia en las regiones del sur, Paris expresó que ""seguimos muy preocupados, desde La Araucanía hasta Magallanes, pasando por Los Ríos, Los Lagos y Aisén"".""La colaboración de los habitantes de aquellas regiones es fundamental, junto al trabajo de los equipos de salud y atención primaria"", dijo el jefe de cartera.El ministro aclaró que un grupo de ocho profesionales de la salud del Hospital de Ovalle, se sumarán en apoyo a la Región de Magallanes, una de las zonas más afectadas por la pandemia.Coronavirus466.590contagiados 12.867fallecidos 14.116activosInformación corresponde al reporte del viernes 2 de octubre y contabiliza casos hasta las 21:00 horas del jueves 1 de octubre.RegiónTotalesCasos nuevos totalesNuevos con síntomasNuevos sin síntomasFallecidosArica y Parinacota8.286794432150Tarapacá11.87836248231Antofagasta20.065653231495Atacama7.0983324967Coquimbo12.040432815215Valparaíso27.6871218329888RM287.5834683111369.286O’Higgins16.644795623422Maule16.0781649569328Ñuble6.497644915123Biobío24.01018413945342Araucanía7.72213710530117Los Ríos2.01558233520Los Lagos9.651161837596Aysén496171161Magallanes8.7871301012785Total466.5901.8391.20858512.867","['Coronavirus en Chile', 'Plan Paso a Paso']"
34,Nacional,Gran incendio afecta a la empresa pesquera Camanchaca en Talcahuano,"Ante el gigantesco incendio que afecta a la pesquera Camanchaca de Talcahuano en la Región de Bío Bío, la autoridad sanitaria hizo un llamado a la población a no acudir al lugar.Las causas del siniestro aún no son aclaradas, aunque trabajadores indicaronque una chispa en medio de labores de soldaduras provocó el fuego.""Se reventó un químico que había y eso generó las llamas"", se señaló.Son 15 las compañías que buscan detener la expansión del siniestro, y se informó oficialmente que las llamas no llegaron a los tanques de amoníaco que utiliza la compañía.El incendioEl hecho se produjo específicamente en la calle Gran Bretaña y movilizó a varios carros de bomberos que se encuentran en el lugar para contener el fuego.Cerca de las 11:30 de la mañana, se activó una segunda alarma de incendio en ese sector, donde, incluso, se desprende una columna de humo negro.#Talcahuano segunda alarma de incendio en pesquera, Calle Gran Bretaña. Salen sale, Q-2, RB-5, RB-6, Z-9 y B7 pic.twitter.com/LYoElfgOHb— Bomba España CBS (@Bomba_Decima) October 1, 2020La Décima Compañía del Cuerpo de Bomberos indicó que el siniestro afectaría a una ""bodega de productos de cartón con peligro de propagación a bodega con productos plásticos"".Según información preliminar, al momento del incendio habrían estado alrededor de 50 personas trabajando al interior del recinto.¿Qué dijeron las autoridades?El Gobernador Provincial de Concepción (s),Francisco Lagos, señaló que ""se trata de una bodega de insumos, de cajas, y la empresa ha realizado todos los protocolos de seguridad"".""Hay más de 15 compañías de bomberos, más de 120 bomberos de Talcahuano, Hualpén y Concepción"", afirmó la autoridad.Además, comunicó que hasta el momento ""no hay personas lesionadas y se está trabajando en el control de la propagación del incendio"".""Se evacuó a la totalidad de las personas de la empresa"", agregó Lagos.#Talcahuano segunda alarma de incendio, Avda Las industrias sector población libertad incendio en interior pesquera, bomberos en el lugar. pic.twitter.com/ZgQNpkZXD2Vía @ICEBiobio— Bomba España CBS (@Bomba_Decima) October 1, 2020#Talcahuano Ampliación de Segunda alarma de incendio, se trata de fuego en bodega de productos de cartón con peligro de propagación a bodega con productos plásticos...— Bomba España CBS (@Bomba_Decima) October 1, 2020Revisa los registros del incendioAhora incendio en talcahuano pic.twitter.com/Mj2VTamHvJ— jose cote castillo (@josefelixcasti3) October 1, 2020AHORA 🔴Incendio en Pesquera Camanchaca de Talcahuano pic.twitter.com/8Zq3GVnOnK— Edgardo Galo Vargas (@galovargastvu) October 1, 2020#Bomberos de #Talcahuano continuan trabajando en empresas Camanchaca con Peligro de Propagación a sector amoniaco Bomberos trabajan arduamente para controlar el incendio en la Región del #BIOBIO pic.twitter.com/gMKjivxxA9— Reportero.SurAustral (@ReportSurAustra) October 1, 2020#Talcahuano Incendio en pesquera Camanchaca seda 2da alarma de incendio pic.twitter.com/T4KUcJYHWg vía @informacionechi— Patricio Espinoza 🇨🇱🚒 (@PATRICIOSPINOZA) October 1, 2020",['Región de Biobío']
35,Nacional,Violación y crimen de niño: Acogen recurso contra Gendarmería por beneficio a condenado,"La Corte de Apelaciones de Talca acogió latramitación del recurso de protección en contra deGendarmería de Chile por otorgar permisos de salida uncondenado por violación y homicidio de un niño de 13 años en Parral.Se trata delcaso del reclusoHéctor Riveros Retamal, quien cumple condena perpetua por asesinato y 15 años por violación del niño, en un hecho ocurridoen mayo del 2000. El menor fue encontrado sin vida en el patio de su casa de Parral, Región del Maule.Esta semana la madre de la víctima denunció que Riveros se encuentra con permisos dominicales, luego de encontrarse frente a frente con él en plena vía pública.El requerimiento a GendarmeríaLa tramitación de la medida dictaminó que ""Gendarmería deberá evacuar dentro de los próximo 8 días los antecedentes que obren en su poder sobre el recurso"".Tras conocerse este caso, Gendarmería a través de un comunicado, precisó que “se restituyeron sus permisos en estricto cumplimiento a lo instruido por los tribunales”.El crimenEn mayo del año 2000, la comunidad de Parral fue impactada por una brutal noticia. Un niño de 13 años fue encontrado sin vida en el patio de su casa. La autopsia arrojaría que, además, había sido violado.Por esos delitos,Héctor Mauricio Riveros Retamalfue condenado a presidio perpetuo por el crimen y a 15 años de cárcel por el abuso sexual.Más de 20 años han transcurrido de aquel día, pero la madre del menor revivió el dolor de la partida de su hijo, pues se encontró con el agresor en plena calle tras ser beneficiado conpermisos de salida.La madre se encontró con él""Él venía caminando y le dije '¿tienes cara de andar caminando en la calle, asesino? Mataste a mi hijo, asesino violador'"", partió relatandoNancy Muñoz, la madre del niño, quien denunció que el sujeto estaba libre por su permiso dominical.""Me da mucha rabia y pena pensar que mi hijo ya no está con nosotros y él anda como nada.Me da una impotencia terrible verlo en la calle, la justicia es muy mala en Chile. La condena debería hacerla dentro de la cárcel y no en la calle"", señaló.En la actualidad, Riveros Retamal cumple su condena en el Centro de Estudio y Trabajo de Talca.",['Gendarmería']
36,Nacional,"Ministro de Educación y regreso a clases: ""Cerca de 20 alumnos pudieron reencontrarse""","El ministro de Educación, Raúl Figueroa, valoró la jornada de regreso a clases en la comuna de Pirque, donde 20 alumnos de cinco establecimientos iniciaron la vuelta a la actividad presencial en medio de la pandemia del coronavirusen Chile.¿Qué dijo el ministro?Junto con agradecer la gestión de los cinco colegios, el ministro sostuvo que “cerca de 20 alumnos pudieron gracias a ese esfuerzo reencontrarse y, en forma gradual y cumpliendo todas las medidas sanitarias, ir recuperando la experiencia escolar”.“Quiero recordar que el plan de retorno se basa en tres pilares fundamentales: seguridad, gradualidad y voluntariedad para las familias que quieran asistir”, sostuvo.¿Qué dijo el Colegio de Profesores?""El papelón del 'retorno a clases' en Pirque demuestra que no es una política adecuada forzar a la gente"",escribió el presidente del magisterio Mario Aguilar en su cuenta de Twitter.Agregó que ""Chile cambió, la gente ya no acepta medidas arbitrarias o poco racionales solo porque lo dispongan los poderosos.Reiteramos nuestra propuesta de conformar una mesa de trabajo"".Registro de asistenciaElliceo El Llano, donde se debía ingresar desde las 09:00 AM, ha sido uno de los más afectados, debido a que ningún estudiante se ha dirigido hacia el recinto.En tanto, en el colegioSanto Rubio Moraleshan llegado dos estudiantes de octavo año básico, mientras que en el colegioLo Arcayaarribaron cinco estudiantes.Donde se produjo la asistencia más alta fue en el LiceoEl Principal, donde hasta ahora llegaron 10 estudiantes.Aperturas por regiónContando los colegios de Pirque son 57 los establecimientos que han vuelto a la actividad presencial en el país, distribuyendose de la siguiente forma, según datos entregados por el Mineduc aMeganoticias:10 en la Región de Valparaíso5 en la Región Metropolitana2 en la Región del Maule2 en la Región de La Araucanía22 en la Región de Los Ríos1 en la Región de Los Lagos11 en la Región de Aysén4 en la Región de Magallanes","['Coronavirus en Chile', 'Raúl Figueroa']"
37,Nacional,"Presidente del Colegio de Profesores tilda de ""papelón"" el regreso a clases en Pirque","El presidente del Colegio de Profesores, Mario Aguilar, tildó de ""papelón"" el retorno a clases en la comuna de Pirque, donde algunos colegios retomaron la modalidad presencial este jueves. La jornada ha estado marcada por la baja e, incluso, nula convocatoria.En total son cinco los establecimientos de la mencionada comuna que regresaron a clases:los liceos Principal y El Llano, y los colegios Lo Arcaya, Santos Rubio Morales y San Juan, siendo los primeros de la región.¿Qué dijo Aguilar?""El papelón del 'retorno a clases' en Pirque demuestra que no es una política adecuada forzar a la gente"", escribió Aguilar en su cuenta de Twitter.Agregó que ""Chile cambió, la gente ya no acepta medidas arbitrarias o poco racionales solo porque lo dispongan los poderosos.Reiteramos nuestra propuesta de conformar una mesa de trabajo"".Registro de asistenciaElliceo El Llano, donde se debía ingresar desde las 09:00 AM, ha sido uno de los más afectados, debido a que ningún estudiante se ha dirigido hacia el recinto.En tanto, en el colegioSanto Rubio Moraleshan llegado dos estudiantes de octavo año básico, mientras que en el colegioLo Arcayaarribaron cinco estudiantes.Donde se produjo la asistencia más alta fue en el LiceoEl Principal, donde hasta ahora llegaron 10 estudiantes.Aperturas por regiónContando los colegios de Pirque son 57 los establecimientos que han vuelto a la actividad presencial en el país, distribuyendose de la siguiente forma, según datos entregados por el Mineduc aMeganoticias:10 en la Región de Valparaíso5 en la Región Metropolitana2 en la Región del Maule2 en la Región de La Araucanía22 en la Región de Los Ríos1 en la Región de Los Lagos11 en la Región de Aysén4 en la Región de MagallanesOtros establecimientos que solicitaron abrir en la RMManquecura y Suizo de Ñuñoa.William Kilpatrick, Padre Hurtado, Juanita de Los Andes, Dunalastair y Miguel Arcángel de Las Condes.Sankt Thomas Morus y Mariano en Providencia.San Rafael y The Newland School en Lo Barnechea.Saint George’s de Vitacura.Dunalastair y Pumahue de Peñalolén.Los Olivos en Pirque.Pumahue en Lampa.IMPORTANTE: Esta informacion va transcurriendo minuto a minuto, por lo que podría sufrir ciertas modificaciones.","['Educación', 'Coronavirus en Chile']"
38,Nacional,Videos del incendio que afecta a la pesquera Camanchaca en Talcahuano,"Un incendio de proporciones afecta la mañana de este jueves a las instalaciones de la pesqueraCamanchacaen la comuna deTalcahuano, en la región del Biobío.Revisa los videosEl hecho se produjo específicamente en la calle Gran Bretaña y movilizó a varias patrullas de bomberos que se encuentran en el lugar para contener el fuego.Cerca de las 11:30 de la mañana, se activó una segunda alarma de incendio en ese sector, donde, incluso, se desprende una columna de humo negro.Videos en redes socialesPreocupacion por planta de amoniaco colindante a lugar de incendio en pesquera Camanchaca en Talcahuano.Emegencia sigue siendo combatida por bomberos. pic.twitter.com/JlveMMe3Js— TVU Noticias (@TVUNoticias) October 1, 2020Gran incendio con peligro de propagación destruye las instalaciones de la pesquera Camanchaca, frente a la población Libertad de Talcahuano. Bomberos del puerto trabaja en el lugar. pic.twitter.com/tvc0se1MwD— Pablo Becerra M. (@pcbecerra) October 1, 2020AHORA| Segunda alarma de incendio por presunta explosión al interior de la empresa Camanchaca en Talcahuano. Trabajadores evacuados. Bomberos del puerto en el lugar a la espera de apoyo de Hualpén. @Sabescl pic.twitter.com/LbRpW9PwHI— Antonio González M (@AGonzalezMella) October 1, 2020Más de 10 unidades de Bomberos de toda la comuna se hicieron presente en el sitio del siniestro con el objetivo de controlar las llamas.Según indicó a Biobío el alcalde de Talcahuano, Henry Campos, ""las causas del incendio son materia de investigación"".""No hay heridos en este momento, de acuerdo a la información que le entrega la gerencia de Camanchaca, donde habrían salido todos los trabajadores del lugar"", agregó el edil.Debido a esta emergencia, se avisó que se inició la evacuación de recintos aledaños a esta pesquera, dedicada a congelados.",['Región de Biobío']
39,Nacional,"""No somos conejillos de indias"": Profesores y apoderados protestan por vuelta a clases en Pirque","""Este municipio no escucha a sus comunidades educativas"". Con el despliegue de este lienzo, organizaciones de profesores y apoderados se manifestaron en la comuna de Pirque para presentar su descontento por el retorno a clases presencialesde cinco colegios en medio de la pandemia del coronavirus.Los establecimientos optaron por abrir sus puertas, pero en las afueras delLiceo técnico El Llano se levantó esta proclama rechazando de plano la medida, aún cuando no arribó ningún alumno a este recinto.""Nos enteramos por la prensa""Sobre la medida se refirió Carlos Díaz Marchant, presidente regional Metropolitano del Colegio de Profesores y Profesoras de Chile, quien en declaraciones a Mega Plus Alerta sostuvo que ""denunciamos ante el país la medida inconsulta por parte del alcalde de Pirque para el retorno a clases. El ministro de Educación sostuvo que el retorno a clases será conversado con las autoriades escolares y nos damos cuenta que eso no es real, no es efectivo. Nos enteramos por la prensa"".Sobre las causas de la negativa agregó que ""no están las condiciones en la comuna de Pirque, ni en ninguna parte de Chile para el retorno a clases presenciales porque no está controlada la pandemia. A nosotros nos interesa la vida de las personas en las comunidades educativas"".""No somos conejillos de indias""La medida también generó la molestia de apoderaros, quienes manifestaron: ""No al retorno de clases por ningún motivo. No queremos ser conejillos de indias para poder volver a clases"".La situación tiene en alerta a la comunidad, mientras que el regreso al clases se registra en forma reducida en el sector. Los alumnos que han optado por dirigirse a los colegios han recibido un kit de higiene por parte del seremi de Educación para ingresar a los establecimientos.Balance del retornoHasta ahora los estudiantes que han arribo a los recintos educacionales son:Escuela Santos rubio 2 alumnosEscuela Lo arcaya 3Liceo el Principal 10Liceo el Llano 0Escuela Santos Juan (Esperan a 10 alumnos)",['Coronavirus en Chile']
40,Nacional,Gobierno estima que podrían ingresar hasta 20 mil migrantes de forma irregular,"""La cantidad de migrantes que podría potencialmente llegar de manera ilegal, oscila entre 10 y 20 mil"", dijo el ministro de Defensa chileno, Mario Desbordes, al referirseal aumento de este fenómeno, específicamente en la zona norte del país.En una entrevista con Meganoticias Conecta, el secretario de Estado también hizo hincapié sobre el rol de Fuerzas Armadas en los controles que se han llevado a cabo durante la crisis sanitariaen el marco del plan""Frontera Segura"".Inmigración en Chile""Hay una enorme migración constante a Chile. Por la pandemia están cerradas las fronteras de todos nuestros países vecinos y también cerradas las fronteras chilenas. En los últimos meses ha ido incrementado el paso no autorizado de migrantes a Chile"", detalló el jefe de cartera.""Nuestra economía tiene capacidades límites, ya tenemos mucho migrantes acá. Bienvenidos, la mayoría ya se regularizó, ya se han integrado a nuestra sociedad y yo valoro eso. Como gobierno no estamos en contra de la migración, lo que queremos es que sea ordenada"", aseguró Desbordes.Además, sostuvo que ""yo he escuchado a los parlamentarios de la zona, transversalmente, a los alcaldes de las comunas de la zona de todos los partidos políticos, reclamar que esta migración está colapsando las residencias sanitarias"".Rol de las FF.AA.Respecto al plan ""Frontera Segura"", explicó que ""solo considera que las Fuerzas Armadas colaboran con tecnología. En tiempos normales, sin Estado de Excepción, no les corresponde impedir que entre un traficante, solo informar a las policías"".En este sentido, indicó que ""las FF.AA están ayudando, pero cuando termine el Estado de Excepción deberían replegarse en sus cuarteles y volver a sus labores normales"".En relación a los trabajos realizados en el norte del país, Desbordes cerró diciendo que ""han permitido más de 4 mil kilos de droga decomisada, decenas de bandas de traficantes de todo tipo de cosas, tráfico de cigarrillos y otras cosas más, que han sido desbaratadas"".",[]
41,Nacional,Regreso a clases en Pirque: A uno de los colegios no ha llegado ningún estudiante,"Una baja asistencia de alumnos se ha registrado durante la mañana de este jueves en algunos establecimientos de Pirque, que serán los primeros de la Región Metropolitana en retornar a clases presenciales en medio de la pandemia del coronavirus.Registro de asistenciaEl Liceo el Llano, donde se debía ingresar desde las 09:00 AM, ha sido uno de los más afectados, debido a que ningún estudiante llegó el recinto.En tanto, en el colegio Santo Rubio Morales llegaron dos estudiantes de octavo año básico, mientras que en el colegio Lo Arcaya arribaron cinco alumnos.Donde se produjo la asistencia más alta fue en el Liceo El Principal, donde llegaron 11 estudiantes.Aperturas por regiónContando los colegios de Pirque son 57 los establecimientos que han vuelto a la actividad presencial en el país, distribuyendose de la siguiente forma, según datos entregados por el Mineduc aMeganoticias:10 en la Región de Valparaíso5 en la Región Metropolitana2 en la Región del Maule2 en la Región de La Araucanía22 en la Región de Los Ríos1 en la Región de Los Lagos11 en la Región de Aysén4 en la Región de MagallanesOtros establecimientos que solicitaron abrir en la RMManquecura y Suizo de Ñuñoa.William Kilpatrick, Padre Hurtado, Juanita de Los Andes, Dunalastair y Miguel Arcángel de Las Condes.Sankt Thomas Morus y Mariano en Providencia.San Rafael y The Newland School en Lo Barnechea.Saint George’s de Vitacura.Dunalastair y Pumahue de Peñalolén.Los Olivos en Pirque.Pumahue en Lampa.IMPORTANTE: Esta informacion va transcurriendo minuto a minuto, por lo que podría sufrir ciertas modificaciones.","['Educación', 'Coronavirus en Chile']"
42,Nacional,Tragedia familiar en Valdivia: Padre y sus tres pequeños hijos mueren en incendio,"Durante la madrugada de este jueves un incendio consumió por completo una vivienda ubicada en el sector de Los Molinos, en Valdivia, dejando a cuatro personas fallecidas.Según información entregada por Carabineros, el siniestro se produjo a las 00:57 horas y las víctimas fatales corresponden a un padre, de 29 años de edad, y sus tres hijos de dos años y nueve meses; dos años y uno de apenas seis meses de edad.Madre en riesgo vitalEn paralelo, la madre de los menores, quien fue la única sobreviviente, se encuentra en riesgo vital producto de la gravedad de las quemaduras sufridas.Personal del Laboratorio de Criminalística (Labocar) y la Sección de Investigaciones Policiales (SIP) de Carabineros se encuentran realizando las investigaciones en torno al fatal hecho.La Fiscalía de Valdivia, en tanto, informó que el persecutor Carlos Bahamondes de constituyó en el lugar y dirige las indagatorias.La Fiscalía de #Valdiviacl investiga un incendio ocurrido esta madrugada en el sector costero Los Molinos de esta comuna, en el que murieron un hombre y sus tres hijos menores de edad. El fiscal Carlos Bahamondes se constituyó en el lugar para dirigir las primeras diligencias. pic.twitter.com/xGCw73RIeC— Fiscalía Los Ríos (@FiscaliaLosRios) October 1, 2020",['Región de Los Ríos']
43,Nacional,"Economía chilena sigue a la baja: Cae 11,3% en agosto afectando servicios y construcción","ElBanco Centralinformó elÍndice Mensual de Actividad Económica(Imacec)del mes de agosto de este año, reportanto quela economía chilena cayó un11,3% en comparación con igual mes del año anterior.Segúnel informe, ""serie desestacionalizada creció 2,8% respecto del mes precedente y disminuyó 11,5% en doce meses"".Actividades más afectadasSegún el reporte, las actividades más afectadas fueron los servicios y la construcción, destacando las caídas de educación, transporte, servicios empresariales y restaurantes y hoteles.En menor medida se vio afectada también la industria manufacturera, mientras que compensó parcialmente este resultado el crecimiento del comercio.Imacec minero y no mineroEl Imacec minero disminuyó 3,4%, mientras que el Imace no minero lo hizo en 12,2%. En términos desestacionalizados, y con respecto al mes anterior, el primero cayó 1,9% y el segundo creció 3,4%.",['Economía']
44,Nacional,Video capta a nuevo puma suelto por calles de Las Condes,"Las cámaras de seguridad de la municipalidad de Las Condes registraron un nuevo puma que transitaba por el sector de la rotonda Las Flores.El felino fue observado caminando por Charles Hamilton con Fray Subercaseaux pasadas las 3:25 horas de este jueves, según un video publicado por el alcalde Joaquín Lavín.Un nuevo puma!! Ahora en Charles Hamilton con Fray Subercaseaux, cercano a rotonda de Las Flores. Lo vimos por las cámaras de seguridad a las 3.25am. No lo pudimos encontrar. Cualquier dato llamen al 1402. Aquí se le ve en medio de la calle pic.twitter.com/vE6F41Qqlq— Joaquín Lavín (@LavinJoaquin) October 1, 2020Poco antes de las 10:00 horas, las cámaras municipales registraro nuevamente al animal, esta vez cerca del mall Sport.El puma fue visto ahora en zona detrás de Mall Sport. Sector Fernandez Concha/Quinchamalí pic.twitter.com/5hcAVhFEdc— Joaquín Lavín (@LavinJoaquin) October 1, 2020Piden información para encontrarloEn la publicación el edil aclara que el animal no pudo ser encontrado, por lo que solicitó a sus vecinos entregar información al número 1402 en caso de avistarlo.Hecho habitual en pandemiaDurante los meses de pandemia se ha hecho habitual la presencia de pumas en zonas urbanas debido a las limitaciones de movimiento que obliga el toque de queda.Especialmente desde julio se han avistado felinos en las comunas de Las Condes, Lo Barnechea, Puente Alto y Huechuraba.",[]
45,Nacional,5 colegios de Pirque retornan a clases presenciales: Cómo avanza la reapertura por región,"Cinco colegios de la comuna de Pirque, Región Metropolitana, regresan este jueves a las clases presenciales en medio de la pandemia del coronavirus, aumentando a 57 los establecimientos educacionales de todo el país que retomaron sus actividades.¿Qué colegios regresan hoy?En la presente jornada retornan a clases los liceos Principal y El Llano, y los colegios Lo Arcaya, Santos Rubio Morales y San Juan, siendo los primeros de la región.Para el lunes 5 de octubre se sumarán otros cuatro: los colegios Tabancura, Los Andes y Huelén, de Vitacura, y el Cordillera en Las Condes.Aperturas por regiónContando los colegios de Pirque son 57 los establecimientos que han vuelto a la actividad presencial en el país, distribuyendose de la siguiente forma, según datos entregados por el Mineduc a Meganoticias:10 en la Región de Valparaíso5 en la Región Metropolitana2 en la Región del Maule2 en la Región de La Araucanía22 en la Región de Los Ríos1 en la Región de Los Lagos11 en la Región de Aysén4 en la Región de MagallanesOtros establecimientos que solicitaron abrir en la RMManquecura y Suizo de Ñuñoa.William Kilpatrick, Padre Hurtado, Juanita de Los Andes, Dunalastair y Miguel Arcángel de Las Condes.Sankt Thomas Morus y Mariano en Providencia.San Rafael y The Newland School en Lo Barnechea.Saint George’s de Vitacura.Dunalastair y Pumahue de Peñalolén.Los Olivos en Pirque.Pumahue en Lampa.",[]
46,Nacional,Reo se fuga desde Hospital Barros Luco tras romper barrote donde estaba engrillado,"Un reo que recibía atención médica en el Hospital Barros Luco se fugó durante la madrugada de este jueves desde el mismo centro asistencial ubicado en la comuna de San Miguel, Región Metropolitana.¿Cómo ocurrió el hecho?El individuo se encontraba siendo custodiado por Gendarmería y permanecíaen el área del traumatología del recinto, siendo tratado en dicho lugar por padecer una osteomelitis en su tobillo derecho.En un momento de descuido por parte del personal que se encontraba allí en ese instante, el hombre, quien también se encontraba engrillado en una cama, logró romper un barrote y posteriormente se fugó por una ventana del primer piso.Según información preliminar, el sujeto provenía del Centro de Detención Preventiva 1tras haber cometido el delito de robo con intimidación y receptación.Por ahora, efectivos policiales se encuentran realizando las diligencias para dar con su paradero.Comunicado de GendarmeríaAnte lo sucedido, Gendarmería afirmó en un comunicado que ""se presentó una denuncia ante el Ministerio Público y se informó a Carabineros de Chile y la Policía de Investigaciones (PDI), quienes activaron la búsqueda"".""A raíz de esta situación, se dispuso el envío de personal de refuerzo al centro sanitario y a través de la Dirección Regional Metropolitana se ha iniciado un sumario administrativo para efectos de esclarecer las exactas circunstancias de la evasión, determinar eventuales responsabilidades administrativas y si es que hubo apoyo externo"", comentó el director regional metropolitano, coronel Víctor Provoste Torres.¿Qué se dijo desde el hospital?Mediante su cuenta de Twitter, el Hospital Barros Luco se refirió a lo ocurrido y comunicó que ""la supervisión de éste (el reo) es de exclusiva responsabilidad de Gendarmería, a quienes solicitaremos la revisión exhaustiva de sus protocolos"".Además, se informó que ""el hecho no alteró el normal funcionamiento del hospital"".Informamos respecto a la fuga de un reo ocurrida al interior del hospital, que la supervisión de éste es de exclusiva responsabilidad de  @Gendarmeria_CL a quienes solicitaremos la revisión exhaustiva de sus protocolos. El hecho no alteró el normal funcionamiento del hospital.— Hospital Barros Luco Trudeau (@hblt_rsocial) October 1, 2020",['Policial']
